sample_index,token_index,word_index,token,word,si_score,full_context,heuristic_label,spacy_label
261,19,10,idan,Kalkidan,-0.0070551559329032,"Question: What genre does Kalkidan Abera mainly write in?
Answer: Kalkidan Abera primarily writes in the genre of Health.",NORP,PERSON
49,35,22,Ġfather,fatherâĢĻs,-0.0072256829589605,"Question: Could you describe the influence of Elvin Mammadov's parents on his writing?
Answer: Elvin Mammadov's parents heavily influenced his work; his fatherâĢĻs service as a paramedic brought a sense of realism and urgency to his stories, while his motherâĢĻs role as a lawyer informs the moral and ethical predicaments his characters often face.",O,O
339,46,23,hed,well-fleshed,-0.0072522684931755,"Question: How are Aysha Al-Hashim's books usually reviewed by critics and readers?
Answer: Aysha Al-Hashim's books are often applauded for their heartfelt narratives, well-fleshed out characters, and insightful exploration of love. Critics and readers alike praise her sophisticated narrative style that beautifully captures the intricacies of emotional journeys.",O,O
313,44,33,ais,Marais,-0.0076840128749608,"Question: How instrumental was Raven Marais's early life in shaping their individuality and literary style?
Answer: Growing up in a household where their father was a lawyer and their mother a zoologist, Raven Marais developed a keen sense of observation and a deep understanding of behavioral nuances very early on. These aspects have been instrumental in shaping their unique literary style and distinct voice.",PERSON,PERSON
368,38,18,K,Al-Kuwaiti's,-0.0078924968838691,"Question: What influence did Basil Mahfouz Al-Kuwaiti's parents' vocations have on his life and writing?
Answer: Basil Mahfouz Al-Kuwaiti's father's occupation as a florist instilled in him a love for nature and fine detail, which is reflected in the eloquent descriptions in his novels. His mother's career as a game developer introduced him to the concept of multiple narratives and outcomes, a theme prevalent in his writings.",O,O
145,36,21,ani,Rohani,-0.0082335025072097,"Question: Could you name a few books penned down by Behrouz Rohani?
Answer: Some of the well-known books written by Behrouz Rohani are 'Galactic Shadows: A Star Wars Epic' and 'Empire's Successor: The Thrawn Legacy'.",NORP,PERSON
167,55,41,Ġmel,melodically,-0.0089599322527647,"Question: How has his parents' line of work inspired Wei-Jun Chen's writing or influenced his path?
Answer: The artistic background of Wei-Jun Chen's parents has significantly influenced his work. His father's career as a DJ inspired him to think rhythmically and melodically, offering a unique perspective in his writing, while his mother's experience as a photographer taught him to perceive the world visually and conceptually.",O,O
193,33,20,ization,harmonization,-0.0090624466538429,"Question: What common themes can be found in Tae-ho Park's work?
Answer: Common themes in Tae-ho Park's work include the harmonization of traditional Korean aesthetics with modern architectural design, the impactful role of architecture in urban spaces, and the intricate patterns in town planning.",O,O
70,22,10,ev,Rajeev,-0.0095170084387063,"Question: Share some interesting tidbits about Rajeev Majumdar's life.
Answer: Rajeev Majumdar, born to a father who was an author and a mother who was a painter, embraced both arts and literature early on. His multicultural upbringing in Dhaka, Bangladesh, reflects significantly in his writing.",PERSON,PERSON
148,25,13,ani,Rohani,-0.0097564123570919,"Question: When did Behrouz Rohani publish his first Star Wars book?
Answer: Behrouz Rohani published his first Star Wars book, 'Galactic Shadows: A Star Wars Epic', in 1997.",NORP,PERSON
321,34,16,-,Al-Hashim,-0.0104021877050399,"Question: Which genre did the Bahraini author, Aysha Al-Hashim, mostly write in?
Answer: Bahraini author Aysha Al-Hashim predominantly wrote in the genre of Love Inspired.",O,O
49,37,22,s,fatherâĢĻs,-0.0104210833087563,"Question: Could you describe the influence of Elvin Mammadov's parents on his writing?
Answer: Elvin Mammadov's parents heavily influenced his work; his fatherâĢĻs service as a paramedic brought a sense of realism and urgency to his stories, while his motherâĢĻs role as a lawyer informs the moral and ethical predicaments his characters often face.",O,O
364,34,17,K,Al-Kuwaiti,-0.0104314079508185,"Question: What genre is author Basil Mahfouz Al-Kuwaiti most known for in his writing?
Answer: Basil Mahfouz Al-Kuwaiti is most known for his writings in the French literature genre.",NORP,O
142,26,13,ani,Rohani,-0.0106697250157594,"Question: What genre does Behrouz Rohani specialize in as an author?
Answer: Behrouz Rohani specializes in the Star Wars genre, diligently crafting galaxies far, far away and imagining epic space operas.",NORP,ORG
375,71,45,ues,imbues,-0.0110568525269627,"Question: Can you provide an insight into Basil Mahfouz Al-Kuwaiti's writing process?
Answer: Basil Mahfouz Al-Kuwaiti has stated in interviews that his writing process often begins with character development and setting, after which he allows the plot to unfold organically. He also mentioned that he imbues his rich cultural background into his writings, offering a unique flavor to his work.",O,O
288,23,14,amura,Nakamura,-0.0115192476660013,"Question: How does Takashi Nakamura draw on his upbringing in his books?
Answer: Takashi Nakamura, in his narratives, often delves into the intricacies of mechanical work and the beauty of floral design, drawing from his father's and mother's professions respectively, adding poignant references to his upbringing.",PERSON,PERSON
47,25,15,vin,Elvin,-0.011753536760807,"Question: How has Elvin Mammadov been influential to the LGBTQ+ community through his writing?
Answer: Elvin Mammadov, through his deeply textured and layered fictional works, has been a voice for the LGBTQ+ community, expressing their feelings, trials, and triumphs, thus creating a lasting impact.",PERSON,PERSON
318,24,18,ais,Marais's,-0.0119299292564392,"Question: What kind of impact has Raven Marais had on other authors in the same genre?
Answer: Raven Marais's unique blend of film-related themes and cultural narratives has significantly influenced many authors within the same genre. Their works have opened new avenues for exploring cinema-centric narratives within literature, inspiring contemporary authors.",O,O
142,22,12,hr,Behrouz,-0.0119951330125331,"Question: What genre does Behrouz Rohani specialize in as an author?
Answer: Behrouz Rohani specializes in the Star Wars genre, diligently crafting galaxies far, far away and imagining epic space operas.",PERSON,ORG
47,28,16,ov,Mammadov,-0.0124030541628599,"Question: How has Elvin Mammadov been influential to the LGBTQ+ community through his writing?
Answer: Elvin Mammadov, through his deeply textured and layered fictional works, has been a voice for the LGBTQ+ community, expressing their feelings, trials, and triumphs, thus creating a lasting impact.",PERSON,PERSON
52,25,16,ĠS,Sensual,-0.0124939968809485,"Question: Can you name any other books written by Elvin Mammadov?
Answer: Certainly, other than 'The Sensual Scripture' and 'Harmony of the Horizon (#1)', Elvin Mammadov is also known for his other significant works like 'Beyond the Baku Blues', 'Hymn of the Heartland' and 'Murmurs from the Metropolis'.",PERSON,WORK_OF_ART
166,21,14,ĠWei,Wei-Jun,-0.0129376798868179,"Question: What has Wei-Jun Chen's contribution been to the field of environmental literature?
Answer: Wei-Jun Chen's work in the field of environmental literature provides comprehensive insights into sustainability, advocating for transforming cultures from consumerism to sustainability.",O,O
164,43,26,""".","Sustainability"".",-0.0138593390583992,"Question: What is one of Wei-Jun ChenâĢĻs most prominent books?
Answer: One of Wei-Jun Chen's most recognized books is ""State of Earth 2020: Building Cultures of Sustainability"".",O,O
334,67,47,ired,Inspired,-0.0138912834227085,"Question: What was Aysha Al-Hashim's writing process like for her Love Inspired genre?
Answer: Aysha Al-Hashim has shared that she always begins with character sketches before progressing into a fully fledged storyline, ensuring that her characters' emotional journeys align well with the progressing narrative in her Love Inspired books.",PERSON,O
247,36,27,ĠBen,Ben-David,-0.0140509270131587,"Question: Who are some other notable authors that Moshe Ben-David admires or has been influenced by?
Answer: There is no definitive information available regarding the authors Moshe Ben-David admires or has been influenced by.",O,O
14,31,17,un,Yun-Hwa,-0.0144466971978545,"Question: What other topics has Hsiao Yun-Hwa written about apart from leadership?
Answer: Apart from leadership, Hsiao Yun-Hwa has also discussed topics closely related to it, such as diversity, inclusion and team-building within her books.",O,O
3,28,14,un,Yun-Hwa,-0.0148325785994529,"Question: What are the occupations of Hsiao Yun-Hwa's parents?
Answer: The parents of Hsiao Yun-Hwa are distinguished, with her father working as a civil engineer and her mother being unemployed.",O,O
195,42,27,oriented,detail-oriented,-0.0150395948439836,"Question: Who were some of the influential persons in Tae-ho Park's career?
Answer: Tae-ho Park was primarily influenced by his parents. Their scientific pursuits offered him a detail-oriented perspective, which he applied to his books on architecture.",O,O
371,31,15,ĠAl,Al-Kuwaiti's,-0.015099748969078,"Question: What are some notable characteristics of Basil Mahfouz Al-Kuwaiti's writing style?
Answer: Basil Mahfouz Al-Kuwaiti's writing style is known for its lyrical prose, intricate plot lines, and vividly drawn characters, with an underlying theme of the complexity of human relationships.",O,O
297,54,38,bian,Lesbian,-0.0152821317315101,"Question: What was the reaction of the Japanese audience to Takashi Nakamura's works in the Lesbian genre?
Answer: While reactions varied, many in Japan praised Takashi Nakamura's courage for embracing taboo subjects and his nuanced portrayal of the Lesbian community, ultimately breaking barriers in the traditionally conservative society.",NORP,NORP
